SeniorCitizen,tenure,MonthlyCharges,TotalCharges,customer_value,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,contract_numeric_2,contract_numeric_3,monthly_charges_group_高消费,tenure_group_3-5年,tenure_group_5年以上,monthly_tenure_interaction,avg_monthly_charge,customer_cluster
0,72,24.9,1859.2,1792.8,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,1792.8,25.822222222222223,1
0,40,84.85,3303.05,3394.0,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,3394.0,82.57625,0
0,2,65.7,134.35,131.4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,131.4,67.175,3
0,54,63.35,3409.1,3420.9,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,3420.9,63.13148148148148,0
0,14,50.1,709.5,701.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,701.4,50.67857142857143,3
0,1,70.5,70.5,70.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,70.5,70.5,3
0,10,94.85,953.45,948.5,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,948.5,95.345,3
0,1,50.15,50.15,50.15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50.15,50.15,3
0,1,19.75,19.75,19.75,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,19.75,19.75,3
0,56,64.65,3665.55,3620.4000000000005,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,3620.4000000000005,65.45625,0
0,68,79.6,5515.8,5412.799999999999,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,5412.799999999999,81.11470588235295,2
0,14,19.5,272.0,273.0,True,False,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,273.0,19.428571428571427,3
0,68,99.55,6668.0,6769.4,False,True,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,6769.4,98.05882352941177,2
1,55,74.0,4052.4,4070.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,4070.0,73.68,0
0,16,38.9,664.4,622.4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,622.4,41.525,3
1,9,79.55,718.55,715.9499999999999,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,715.9499999999999,79.83888888888889,3
0,14,65.45,937.6,916.3000000000001,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,916.3000000000001,66.97142857142858,3
1,58,98.7,5812.6,5724.6,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,5724.6,100.21724137931035,2
0,53,46.3,2546.85,2453.8999999999996,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2453.8999999999996,48.053773584905656,1
0,70,99.35,6944.5,6954.5,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,6954.5,99.20714285714286,2
1,14,95.8,1346.3,1341.2,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,1341.2,96.16428571428571,1
0,22,67.5,1544.05,1485.0,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,1485.0,70.18409090909091,1
0,10,78.15,765.15,781.5,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,781.5,76.515,3
0,29,26.1,692.55,756.9000000000001,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,756.9000000000001,23.88103448275862,3
0,1,69.6,69.6,69.6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,69.6,69.6,3
0,49,84.35,4059.35,4133.15,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,4133.15,82.84387755102041,0
1,68,100.2,6851.65,6813.6,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,6813.6,100.7595588235294,2
0,1,78.05,78.05,78.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,78.05,78.05,3
0,30,40.35,1187.05,1210.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,1210.5,39.568333333333335,1
0,72,79.2,5401.9,5702.400000000001,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True,5702.400000000001,75.02638888888889,0
0,10,20.9,247.0,209.0,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,209.0,24.7,3
0,7,73.6,520.0,515.1999999999999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,515.1999999999999,74.28571428571429,3
0,9,74.75,706.6,672.75,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,672.75,78.51111111111112,3
0,1,49.9,49.9,49.9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,49.9,49.9,3
0,20,68.9,1370.35,1378.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1378.0,68.5175,1
0,1,20.25,20.25,20.25,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,20.25,20.25,3
0,29,76.0,2215.25,2204.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2204.0,76.38793103448276,1
0,1,74.0,74.0,74.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,74.0,74.0,3
0,3,82.3,214.4,246.89999999999998,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,246.89999999999998,71.46666666666667,3
0,20,89.4,1871.15,1788.0,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1788.0,93.5575,1
0,64,99.15,6171.2,6345.6,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,6345.6,96.425,2
0,1,20.2,20.2,20.2,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,20.2,20.2,3
0,6,29.45,161.45,176.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,176.7,26.90833333333333,3
0,50,19.8,1013.2,990.0,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,990.0,20.264,3
0,6,59.15,336.7,354.9,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,354.9,56.11666666666667,3
0,7,44.75,333.65,313.25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,313.25,47.66428571428571,3
0,72,90.8,6511.8,6537.599999999999,False,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,6537.599999999999,90.44166666666666,2
0,8,49.55,393.45,396.4,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,396.4,49.18125,3
0,67,106.7,7009.5,7148.900000000001,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,7148.900000000001,104.61940298507463,2
1,24,93.55,2264.05,2245.2,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,2245.2,94.33541666666667,1
0,72,94.45,6921.7,6800.400000000001,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,6800.400000000001,96.13472222222222,2
0,33,19.45,600.25,641.85,True,False,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,641.85,18.189393939393938,3
0,2,25.05,56.35,50.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50.1,28.175,3
0,70,67.95,4664.15,4756.5,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,4756.5,66.63071428571428,0
0,22,65.25,1441.8,1435.5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1435.5,65.53636363636363,1
0,59,99.45,5623.7,5867.55,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,5867.55,95.31694915254236,2
0,36,20.35,695.85,732.6,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,732.6,19.329166666666666,3
0,51,19.95,1028.75,1017.4499999999999,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,1017.4499999999999,20.17156862745098,3
0,53,77.4,4155.95,4102.200000000001,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,True,False,4102.200000000001,78.41415094339622,0
0,20,19.7,395.6,394.0,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,394.0,19.78,3
0,63,99.7,6330.4,6281.1,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,True,6281.1,100.48253968253968,2
0,40,74.8,2971.7,2992.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,2992.0,74.29249999999999,1
0,35,19.15,638.0,670.25,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,670.25,18.228571428571428,3
0,26,78.95,2034.25,2052.7000000000003,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2052.7000000000003,78.24038461538461,1
1,27,95.55,2510.2,2579.85,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2579.85,92.97037037037036,1
0,53,62.85,3419.5,3331.05,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,3331.05,64.51886792452831,0
1,34,71.55,2427.35,2432.7,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2432.7,71.39264705882353,1
1,19,94.95,1760.25,1804.05,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,1804.05,92.64473684210526,1
0,43,86.1,3551.65,3702.2999999999997,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,3702.2999999999997,82.59651162790698,0
0,6,19.55,122.9,117.30000000000001,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,117.30000000000001,20.483333333333334,3
0,56,24.8,1424.2,1388.8,False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,1388.8,25.432142857142857,1
0,57,39.3,2111.45,2240.1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2240.1,37.04298245614035,1
0,34,84.05,2909.95,2857.7,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,2857.7,85.58676470588235,1
0,10,36.25,374.0,362.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,362.5,37.4,3
0,1,20.25,20.25,20.25,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,20.25,20.25,3
0,13,23.9,300.8,310.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,310.7,23.138461538461538,3
0,56,98.6,5581.05,5521.599999999999,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,5521.599999999999,99.66160714285715,2
0,55,103.65,5676.65,5700.75,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,5700.75,103.21181818181817,2
0,36,92.9,3379.25,3344.4,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,False,True,True,False,False,3344.4,93.86805555555556,0
0,47,19.9,942.95,935.3,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,935.3,20.06276595744681,3
0,12,20.1,232.4,241.20000000000002,False,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,241.20000000000002,19.366666666666667,3
0,1,85.45,85.45,85.45,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,85.45,85.45,3
1,24,80.5,2088.45,1932.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1932.0,87.01875,1
0,63,99.9,6137.0,6293.700000000001,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,6293.700000000001,97.41269841269842,2
1,35,39.85,1434.6,1394.75,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1394.75,40.988571428571426,1
0,67,60.5,3870.0,4053.5,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,4053.5,57.76119402985075,0
0,25,84.8,2043.45,2120.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2120.0,81.738,1
0,21,103.85,2215.0,2180.85,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,2180.85,105.47619047619048,1
0,13,67.8,842.25,881.4,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,881.4,64.78846153846153,3
0,35,75.2,2576.2,2632.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2632.0,73.60571428571428,1
1,71,24.85,1901.0,1764.3500000000001,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,1764.3500000000001,26.774647887323944,1
0,29,19.35,601.6,561.1500000000001,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,561.1500000000001,20.7448275862069,3
0,71,49.35,3515.25,3503.85,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,3503.85,49.51056338028169,0
1,7,89.0,605.45,623.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,623.0,86.49285714285715,3
1,57,55.0,3094.05,3135.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,3135.0,54.28157894736842,0
0,65,76.15,4929.55,4949.75,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,4949.75,75.83923076923077,0
0,27,20.3,595.05,548.1,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,548.1,22.038888888888888,3
0,6,74.9,469.8,449.40000000000003,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,449.40000000000003,78.3,3
1,72,117.35,8436.25,8449.199999999999,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,8449.199999999999,117.17013888888889,2
0,1,19.75,19.75,19.75,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,19.75,19.75,3
0,11,45.2,492.0,497.20000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,497.20000000000005,44.72727272727273,3
0,39,25.2,987.95,982.8,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,982.8,25.33205128205128,3
1,59,89.75,5496.9,5295.25,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,5295.25,93.16779661016949,2
0,26,75.0,1908.35,1950.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,1950.0,73.39807692307691,1
1,2,49.95,107.1,99.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,99.9,53.55,3
0,72,65.7,4575.35,4730.400000000001,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,4730.400000000001,63.54652777777778,0
0,65,67.05,4309.55,4358.25,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,4358.25,66.30076923076923,0
0,72,110.9,7922.75,7984.8,False,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,7984.8,110.03819444444444,2
0,6,87.95,522.35,527.7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,527.7,87.05833333333334,3
1,32,19.8,587.7,633.6,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,633.6,18.365625,3
0,50,75.7,3876.2,3785.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,3785.0,77.524,0
0,61,62.15,3778.85,3791.15,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,3791.15,61.9483606557377,0
0,15,101.25,1457.25,1518.75,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1518.75,97.15,1
0,72,115.15,8349.45,8290.800000000001,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,8290.800000000001,115.96458333333334,2
0,9,18.95,185.6,170.54999999999998,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,170.54999999999998,20.62222222222222,3
0,1,19.5,19.5,19.5,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,19.5,19.5,3
0,12,86.55,1066.9,1038.6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1038.6,88.90833333333335,3
0,37,28.6,973.55,1058.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1058.2,26.31216216216216,3
0,61,20.4,1226.45,1244.3999999999999,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,1244.3999999999999,20.105737704918035,1
0,18,19.8,342.3,356.40000000000003,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,356.40000000000003,19.016666666666666,3
0,21,45.65,985.05,958.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,958.65,46.90714285714286,3
0,68,56.4,3948.45,3835.2,False,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,3835.2,58.065441176470586,0
1,12,73.3,828.05,879.5999999999999,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,879.5999999999999,69.00416666666666,3
1,2,24.35,41.85,48.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48.7,20.925,3
0,62,101.35,6164.7,6283.7,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,6283.7,99.43064516129031,2
1,29,98.65,2862.75,2860.8500000000004,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,2860.8500000000004,98.71551724137932,1
0,1,33.6,33.6,33.6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,33.6,33.6,3
1,5,79.9,343.95,399.5,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,399.5,68.78999999999999,3
0,1,20.7,20.7,20.7,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,20.7,20.7,3
0,62,104.05,6590.5,6451.099999999999,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,6451.099999999999,106.29838709677419,2
0,36,20.25,717.95,729.0,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,729.0,19.943055555555556,3
1,28,103.3,2890.65,2892.4,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,2892.4,103.2375,1
0,69,73.7,4885.85,5085.3,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,5085.3,70.80942028985508,0
0,11,96.2,1222.05,1058.2,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1058.2,111.09545454545454,1
0,63,108.75,6871.7,6851.25,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,6851.25,109.07460317460317,2
0,23,20.15,405.6,463.45,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,463.45,17.63478260869565,3
0,10,19.75,208.25,197.5,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,197.5,20.825,3
0,71,25.95,1801.9,1842.45,False,True,False,True,False,False,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,1842.45,25.378873239436622,1
1,45,70.05,3062.45,3152.25,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,3152.25,68.05444444444444,0
0,70,24.05,1764.75,1683.5,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,1683.5,25.210714285714285,1
0,22,84.75,1816.75,1864.5,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1864.5,82.57954545454545,1
0,52,23.05,1255.1,1198.6000000000001,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,1198.6000000000001,24.13653846153846,1
0,55,104.15,5743.05,5728.25,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,5728.25,104.41909090909091,2
0,65,59.95,3921.1,3896.75,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,3896.75,60.324615384615385,0
0,72,19.55,1463.45,1407.6000000000001,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,1407.6000000000001,20.325694444444444,1
0,10,19.6,189.45,196.0,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,196.0,18.945,3
0,7,20.05,96.8,140.35,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,140.35,13.828571428571427,3
1,5,85.55,408.5,427.75,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,427.75,81.7,3
0,24,78.6,1846.65,1886.3999999999999,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,1886.3999999999999,76.94375000000001,1
0,72,116.8,8456.75,8409.6,False,True,True,False,True,True,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,8409.6,117.45486111111111,2
0,21,43.55,1011.5,914.55,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,914.55,48.166666666666664,3
0,69,60.8,4263.4,4195.2,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,True,4195.2,61.78840579710145,0
0,44,54.9,2549.1,2415.6,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2415.6,57.934090909090905,1
1,61,65.2,3965.05,3977.2000000000003,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,3977.2000000000003,65.00081967213114,0
1,24,102.95,2496.7,2470.8,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,2470.8,104.02916666666665,1
0,1,90.6,90.6,90.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,90.6,90.6,3
0,6,50.8,288.05,304.79999999999995,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,304.79999999999995,48.00833333333333,3
